10-16 22:03:33.456  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF37: qts(4916662712291) ects(4916657712291) exposure(10000000) gain(581) ts(4902700023181) now(4902710653598) diff(10630417)
10-16 22:03:33.489  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF38: qts(4916696047500) ects(4916691047500) exposure(10000000) gain(581) ts(4902733358390) now(4902743570056) diff(10211666)
10-16 22:03:33.522  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF39: qts(4916729382708) ects(4916724382708) exposure(10000000) gain(581) ts(4902766693598) now(4902776825941) diff(10132343)
10-16 22:03:33.555  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF40: qts(4916762717916) ects(4916757717916) exposure(10000000) gain(581) ts(4902800028806) now(4902810240004) diff(10211198)
10-16 22:03:33.589  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF41: qts(4916796053125) ects(4916791049303) exposure(10000000) gain(581) ts(4902833364015) now(4902843681879) diff(10317864)
10-16 22:03:33.622  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF42: qts(4916829388385) ects(4916824388385) exposure(10000000) gain(581) ts(4902866699275) now(4902876936775) diff(10237500)
10-16 22:03:33.655  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF43: qts(4916862723593) ects(4916857723593) exposure(10000000) gain(581) ts(4902900034483) now(4902910156775) diff(10122292)
10-16 22:03:33.689  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF44: qts(4916896058802) ects(4916891058802) exposure(10000000) gain(581) ts(4902933369692) now(4902943579327) diff(10209635)
10-16 22:03:33.723  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF45: qts(4916929394010) ects(4916924394010) exposure(10000000) gain(581) ts(4902966704900) now(4902977748337) diff(11043437)
10-16 22:03:33.755  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF46: qts(4916962729270) ects(4916957729270) exposure(10000000) gain(581) ts(4903000040160) now(4903010275577) diff(10235417)
10-16 22:03:33.789  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF47: qts(4916996064479) ects(4916991064479) exposure(10000000) gain(581) ts(4903033375369) now(4903043735472) diff(10360103)
10-16 22:03:33.823  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF48: qts(4917029399687) ects(4917024399687) exposure(10000000) gain(581) ts(4903066710577) now(4903077603389) diff(10892812)
10-16 22:03:33.855  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF49: qts(4917062734895) ects(4917057731073) exposure(10000000) gain(581) ts(4903100045785) now(4903110213649) diff(10167864)
10-16 22:03:33.888  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF50: qts(4917096070104) ects(4917091070104) exposure(10000000) gain(581) ts(4903133380994) now(4903143538597) diff(10157603)
10-16 22:03:33.922  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF51: qts(4917129405364) ects(4917124405364) exposure(10000000) gain(581) ts(4903166716254) now(4903176884379) diff(10168125)
10-16 22:03:33.955  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF52: qts(4917162740572) ects(4917157740572) exposure(10000000) gain(581) ts(4903200051462) now(4903210271097) diff(10219635)
10-16 22:03:33.988  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF53: qts(4917196075781) ects(4917191075781) exposure(10000000) gain(581) ts(4903233386671) now(4903243472556) diff(10085885)
10-16 22:03:34.022  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF54: qts(4917229410989) ects(4917224410989) exposure(10000000) gain(581) ts(4903266721879) now(4903276940420) diff(10218541)
10-16 22:03:34.055  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF55: qts(4917262746250) ects(4917257746250) exposure(10000000) gain(581) ts(4903300057140) now(4903309995472) diff(9938332)
10-16 22:03:34.089  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF56: qts(4917296081458) ects(4917291081458) exposure(10000000) gain(581) ts(4903333392348) now(4903343637295) diff(10244947)
10-16 22:03:34.122  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF57: qts(4917329416666) ects(4917324412844) exposure(10000000) gain(581) ts(4903366727556) now(4903377206462) diff(10478906)
10-16 22:03:34.156  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF58: qts(4917362751875) ects(4917357751875) exposure(10000000) gain(581) ts(4903400062765) now(4903410805628) diff(10742863)
10-16 22:03:34.189  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF59: qts(4917396087083) ects(4917391087083) exposure(10000000) gain(581) ts(4903433397973) now(4903444081826) diff(10683853)
10-16 22:03:34.222  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF60: qts(4917429422343) ects(4917424422343) exposure(10000000) gain(581) ts(4903466733233) now(4903476898597) diff(10165364)
10-16 22:03:34.255  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF61: qts(4917462757552) ects(4917457757552) exposure(10000000) gain(581) ts(4903500068442) now(4903510309847) diff(10241405)
10-16 22:03:34.289  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF62: qts(4917496092760) ects(4917491092760) exposure(10000000) gain(581) ts(4903533403650) now(4903543606618) diff(10202968)
10-16 22:03:34.322  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF63: qts(4917529427968) ects(4917524427968) exposure(10000000) gain(581) ts(4903566738858) now(4903576834170) diff(10095312)
10-16 22:03:34.356  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF64: qts(4917562763229) ects(4917557763229) exposure(10000000) gain(581) ts(4903600074119) now(4903610572139) diff(10498020)
10-16 22:03:34.389  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF65: qts(4917596098437) ects(4917591094615) exposure(10000000) gain(581) ts(4903633409327) now(4903643747347) diff(10338020)
10-16 22:03:34.422  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF66: qts(4917629433645) ects(4917624433645) exposure(10000000) gain(581) ts(4903666744535) now(4903677207816) diff(10463281)
10-16 22:03:34.455  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF67: qts(4917662768854) ects(4917657768854) exposure(10000000) gain(581) ts(4903700079744) now(4903710304535) diff(10224791)
10-16 22:03:34.488  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF68: qts(4917696104062) ects(4917691104062) exposure(10000000) gain(581) ts(4903733414952) now(4903743458858) diff(10043906)
10-16 22:03:34.522  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF69: qts(4917729439322) ects(4917724439322) exposure(10000000) gain(581) ts(4903766750212) now(4903776911149) diff(10160937)
10-16 22:03:34.556  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF70: qts(4917762774531) ects(4917757774531) exposure(10000000) gain(581) ts(4903800085421) now(4903810880576) diff(10795155)
10-16 22:03:34.589  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF71: qts(4917796109739) ects(4917791109739) exposure(10000000) gain(581) ts(4903833420629) now(4903844271930) diff(10851301)
